sentence_id,review_id,sentence,context_before,context_after,sentence_index,annotations_json,annotation_status,source_dataset,source_record_index
HTL_S1801,HTL_R01675,"以390元的价格入住,超值.",环境很好.,"客人称赞酒店很不错,我想这是每个入住客人的同感.",3,,unlabeled,ChnSentiCorp_htl_all,1675
HTL_S1802,HTL_R02415,"韶关有很多酒店,携程提供的太少","但如果是平日入住,性价比还算合理.",,3,,unlabeled,ChnSentiCorp_htl_all,2415
HTL_S1803,HTL_R01091,房间很干净，阳台也比较大。,交通很方便，从罗湖火车站直接可以坐地铁去，在世界之窗站下一出站就是了。,最喜欢就是里面的游泳池，很有威尼斯的特色，小朋友去就很喜欢了。,1,,unlabeled,ChnSentiCorp_htl_all,1091
HTL_S1804,HTL_R05966,选择浩海的理由：无不选择浩海的理由：房间隔音效果差；住了４天，停了２次电，反复打电话，才要来了一根蜡烛；浴缸是坏,,,0,,unlabeled,ChnSentiCorp_htl_all,5966
HTL_S1805,HTL_R05812,价格姑且不论，卫生是实在没有办法入眼的。,不过，对小吃的期望值千万不要太高，以免有上当受骗的感觉。,,6,,unlabeled,ChnSentiCorp_htl_all,5812
HTL_S1806,HTL_R01281,在文昌阁那边见到几家经济型酒店，感觉比较气派。,上周住了三天，酒店服务还不错，但感觉有些旧。,,1,,unlabeled,ChnSentiCorp_htl_all,1281
HTL_S1807,HTL_R03328,海滩：海岸的长度不是很长。,蚊虫很多，如果带着孩子，一定要做好防蚊准备。,海水不是很干净。,10,,unlabeled,ChnSentiCorp_htl_all,3328
HTL_S1808,HTL_R02408,"客房内毛巾清洁的不够专业,床和床上用品质量普通，3.","设施不豪华,只能算舒适,客房内的厨房如要使用另加30元一天,2.","客房内的保养做的不足,如睡房内的床头灯不能调节光度,4.",8,,unlabeled,ChnSentiCorp_htl_all,2408
HTL_S1809,HTL_R05783,网卡只有10M的连接速度。,破酒店上网慢的一踏糊涂。,什么年代了。,1,,unlabeled,ChnSentiCorp_htl_all,5783
HTL_S1810,HTL_R07753,浴室的龙头坏的，头天入住报修后，到第二天退房也没人修。,通过携程预定的，应含双早，可是，总台没给餐券，餐厅要收每人10元，才上餐。,浴帘脏得看不出本来的颜色。,2,,unlabeled,ChnSentiCorp_htl_all,7753
HTL_S1811,HTL_R06316,"而我入住后就去吃饭,怎么样都不肯让步,真郁闷!!!","唯一让我不爽的是,入住后不到一小时,因行程有变,要退房,竟然称收半天房租!!!",看来还是住石歧好了.,2,,unlabeled,ChnSentiCorp_htl_all,6316
HTL_S1812,HTL_R04783,"不错的酒店,去九华山很方便,比在山上动不动就5,6百的房间好多了.",,,0,,unlabeled,ChnSentiCorp_htl_all,4783
HTL_S1813,HTL_R00454,挺不错的，房间很敞亮，没有压抑感，看上去很干净，只是洗澡的地方有点小，不过水很大。,,,0,,unlabeled,ChnSentiCorp_htl_all,454
HTL_S1814,HTL_R03753,另外整个房间没有地毯，但卫生间的门口至少应该放一小块，用于吸水和洗澡后防滑和吸水。,不足之处是房间隔音太差，隔壁和走廊的动静听得一清二楚，而且隔壁吵到很晚，影响休息。,,3,,unlabeled,ChnSentiCorp_htl_all,3753
HTL_S1815,HTL_R05420,另外，协程给出的地址有误，是浔阳路，不是浔阳东路。,设施太陈旧，一股霉味，住店还收停车费，强烈不推荐。,,2,,unlabeled,ChnSentiCorp_htl_all,5420
HTL_S1816,HTL_R06609,硬件设施还可以，服务很‘好’，一个晚上竟然打了好几个电话上来问需不需要小姐服务。。。。。。,,,0,,unlabeled,ChnSentiCorp_htl_all,6609
HTL_S1817,HTL_R07552,总的来说非常不满意，明显是三星升为四星的酒店。,,588的房价，实在太不值。,0,,unlabeled,ChnSentiCorp_htl_all,7552
HTL_S1818,HTL_R03437,第一次来东营，第一次入住东胜海天，整体感觉还不错，很气派的大堂，服务和早餐都不错！,,嗯，值得推荐，下次出差还打算住这里。,0,,unlabeled,ChnSentiCorp_htl_all,3437
HTL_S1819,HTL_R06695,简单的说，当时是因为看到这个酒店07年新装修的，所以才选择他。,,不过，我想这辈子再也不会选这个酒店了，包括这个品牌。,0,,unlabeled,ChnSentiCorp_htl_all,6695
HTL_S1820,HTL_R02751,"那个廊灯确实很恐怖,半夜经常会亮起,还关不掉,问服务员,她说那灯就那样.",,晕,0,,unlabeled,ChnSentiCorp_htl_all,2751
HTL_S1821,HTL_R04477,我是帮两位外国客人定的江景房。,,客人的回馈还是不错的。,0,,unlabeled,ChnSentiCorp_htl_all,4477
HTL_S1822,HTL_R03162,"豪标与普标据说只是卫生间有点不同,但服务员都把豪标认作普标,你说是豪标她还说不是,而服务台说是,搞得不知道是不是给骗了.",,豪标淋浴头很大\水量也大\很舒服.,0,,unlabeled,ChnSentiCorp_htl_all,3162
HTL_S1823,HTL_R01344,CHECKOUT时看到别人同样房型才250元~~唉，看来携程还是赚了不少滴~~嘿嘿,酒店只有20楼是新装修的，感觉还不错，房间干净，没什么味道。,,1,,unlabeled,ChnSentiCorp_htl_all,1344
HTL_S1824,HTL_R00407,补充点评2008年7月2日：闫蕾小姐的服务非常好。,下次还会入住.,,3,,unlabeled,ChnSentiCorp_htl_all,407
HTL_S1825,HTL_R00223,非常不错的酒店已经多次入住,,,0,,unlabeled,ChnSentiCorp_htl_all,223
HTL_S1826,HTL_R07563,"房间里还算干净,就是噪音太大,价格相对来说还是贵的",早餐很一般.,,1,,unlabeled,ChnSentiCorp_htl_all,7563
HTL_S1827,HTL_R05344,"房间没空调,冷得要死,而且被子很潮.","出差入住的酒店,订了个三人间.","火车站旁,步行可到.",1,,unlabeled,ChnSentiCorp_htl_all,5344
HTL_S1828,HTL_R06762,怎么看都是个要倒闭的招待所，虽然只有300多的价格，但还是不值。,,但这是个离殷墟很近的住所。,0,,unlabeled,ChnSentiCorp_htl_all,6762
HTL_S1829,HTL_R05686,酒店周末都系学生情侣入住，噪音实在恐怖，发现很多学生在前台的价格系120元哦.,,环境，设施实在系太差了!,0,,unlabeled,ChnSentiCorp_htl_all,5686
HTL_S1830,HTL_R06134,第三次入住该酒店，以前的经历都还可以，所以一直都选择该酒店，不过这次遇到了不能刷卡，感觉是酒店为了节约手续费故意的，幸好现金有结余，不然真的很麻烦，下回不想住了。,,,0,,unlabeled,ChnSentiCorp_htl_all,6134
HTL_S1831,HTL_R07510,建议携程不要跟他家合作，会影响携程的声誉。,以后就算是免费都不住了。,,4,,unlabeled,ChnSentiCorp_htl_all,7510
HTL_S1832,HTL_R02260,自助餐不错，喜欢吃里面烫熟的青菜，很嫩。,房间整洁规范，看得出在管理上下了一番功夫。,不过价格也是五星级的价格。,1,,unlabeled,ChnSentiCorp_htl_all,2260
HTL_S1833,HTL_R05203,酒店唯一另人不太满意的地方就是房间内设施比较陈旧，不过洗手间是很不错的，有一个单独的沐浴间。,出酒店不远的地方就是沙滩，酒店不远处也有7-11（24小时便利店），小超市（里面有新鲜的水果卖），还有一个吃东南亚菜的餐馆，名字不记得了。,如是你是一家去HK渡假，选这间酒店，一定错不了。,4,,unlabeled,ChnSentiCorp_htl_all,5203
HTL_S1834,HTL_R00471,酒店是比较老的四星，设施都比较陈旧，房间也很小，健康秤还是坏的，总体感觉一般，但价格还是按照新四星来的，所以感觉不是很值。,,,0,,unlabeled,ChnSentiCorp_htl_all,471
HTL_S1835,HTL_R05541,8月份为签证，入住该旅馆，也许是首都北京吧，260元一夜，只会想住一次的，一切都是那么旧，好像260元钱不是钱似的。,,,0,,unlabeled,ChnSentiCorp_htl_all,5541
HTL_S1836,HTL_R02703,房间的窗户不隔音，晚上会比较吵。,酒店在闹市区，大床间不多，服务生的态度很好，见到客人都会微笑致意。,,1,,unlabeled,ChnSentiCorp_htl_all,2703
HTL_S1837,HTL_R06271,房间较小，配置一般，如家越来越差，如果不在现在基础上加以提高，不出几年就要找不到了，现在只想赚加盟费去了吧？,,,0,,unlabeled,ChnSentiCorp_htl_all,6271
HTL_S1838,HTL_R05503,"挺一般的酒店,酒店门口的马路挺吵的,性价比不高,不值得推荐",,,0,,unlabeled,ChnSentiCorp_htl_all,5503
HTL_S1839,HTL_R07653,当然如果对房价没有要求的话还是世贸比较好.,性价比上(价格和房间的内饰)远远比不上中振和华庭.,,12,,unlabeled,ChnSentiCorp_htl_all,7653
HTL_S1840,HTL_R04933,地段不错，比较闹中取静的，就是出租车比较难叫，好在门口的服务员会帮你叫，总体感觉不错，房间也比较大,,,0,,unlabeled,ChnSentiCorp_htl_all,4933
HTL_S1841,HTL_R06347,宾馆反馈2008年6月5日：尊敬的客人您好，您的一翻话犹如一声响雷，给了我们很大的触动，也让我们更深刻的明白了100-1=0的服务内涵。,彻底败给他。。。,在此，我们对由于我们工作不到位给您带来的不快向您表示慎重的道歉！,9,,unlabeled,ChnSentiCorp_htl_all,6347
HTL_S1842,HTL_R02169,补充点评2008年4月15日：怎么系统给打了4分，我觉得至多值个3分。,卫生间设施比较陈旧。,,3,,unlabeled,ChnSentiCorp_htl_all,2169
HTL_S1843,HTL_R03610,空调再稍微暖一点就更好了。,服务态度不错。,,2,,unlabeled,ChnSentiCorp_htl_all,3610
HTL_S1844,HTL_R02060,"房间挺大,条件也可以,就是通过携程无早餐,自订狂贵,而且价格也多变,一会收30,一会收48,各部门之间又缺乏联系,送的软饮,结帐时有要收费,软件服务要跟上,不过总体还可以.",,,0,,unlabeled,ChnSentiCorp_htl_all,2060
HTL_S1845,HTL_R00743,"酒店位置稍偏,但不愧是从前的香格里拉,硬件和服务还是不错的,提供的婴儿床很棒,就是上网宽带还要收费,不太符合国际潮流",,,0,,unlabeled,ChnSentiCorp_htl_all,743
HTL_S1846,HTL_R06502,"我说那今天气转热了,都快三十度,是否可以开冷气,他又说现在是晚上,所以不能开,要白天才方便开.","我打电话找他们,他们的理由是天气不热,前几天都下雨,很冷,所以关了.","我又说,那我今晚忍忍,忍到明天,请明天开冷气行吗.",4,,unlabeled,ChnSentiCorp_htl_all,6502
HTL_S1847,HTL_R05399,这是我在携程定过的酒店中最差的，价钱又贵，以后不会再住了。,,,0,,unlabeled,ChnSentiCorp_htl_all,5399
HTL_S1848,HTL_R05527,"该酒店338元/标间价格绝对不值,不知道航空酒店定价标准是什么.",,"马桶根本没有消毒,前天晚上入住,用了马桶之后,屁股立马骚痒,到现在还没有消退.",0,,unlabeled,ChnSentiCorp_htl_all,5527
HTL_S1849,HTL_R05425,这家酒店以前未觉得有什么，最近入住两次非常郁闷。,,第一次，我定了一天，第二天居然酒店前台经理说不能续住，第一次遇见，携程还帮酒店说话。,0,,unlabeled,ChnSentiCorp_htl_all,5425
HTL_S1850,HTL_R02424,周围吃饭，消费，酒吧等都很方便。,缺点是此楼是商务用房，很多小公司在里头，还住了不少学生，高峰期间电梯有点繁忙，半天不到，晚上有骚扰电话，网速比较慢。,,2,,unlabeled,ChnSentiCorp_htl_all,2424
HTL_S1851,HTL_R07348,房间比较陈旧，没有无烟层，商务间和会议室在一起，白天环境很差，早餐非常简陋，服务态度先不说，单就服务质量而言就很不令人满意，客人大部分都是国内来开会的，不推荐个人旅行者入住。,,,0,,unlabeled,ChnSentiCorp_htl_all,7348
HTL_S1852,HTL_R03613,周围环境还可以，购物方便。,,房间也是不错，当时我预定的商务间，就是考虑上网方便。,0,,unlabeled,ChnSentiCorp_htl_all,3613
HTL_S1853,HTL_R04608,不适合商旅出行，居家旅游倒是还可以，可以做饭、烫衣服，还有洗衣机，酒店挺干净，设施也比较齐全。,离店时开发票，服务员竟告知用完了。,,2,,unlabeled,ChnSentiCorp_htl_all,4608
HTL_S1854,HTL_R01794,房间很干净整洁，自助早餐非常超值。,是花园式的酒店，建在山上，环境非常优美，硬件设施配置是4星接近5星的标准了。,该酒店还有别墅房间，适合公司集体出行，不过价格也不菲啊。,3,,unlabeled,ChnSentiCorp_htl_all,1794
HTL_S1855,HTL_R06217,"对不熟悉成都的人来说对会，不过后来得知成都有许多产权式公寓酒店，才138,比它强多了！",另外，一楼手机是没有信号的，不知道其它楼层怎么样？,,2,,unlabeled,ChnSentiCorp_htl_all,6217
HTL_S1856,HTL_R06464,"除了位置的优势,房间,服务都很一般.",,.,0,,unlabeled,ChnSentiCorp_htl_all,6464
HTL_S1857,HTL_R02416,另外碰巧有会议召开，停车场也差不多满位了。,泳池、羽毛球场等设施看来是时候保养或更新一下了。,,3,,unlabeled,ChnSentiCorp_htl_all,2416
HTL_S1858,HTL_R05419,说了这么多，该如何选择，大家应该很清楚了吧。,"提醒一点，携程协议上""欣燕都""是没宽带的，但实际现在""欣燕都""是有的。",（感觉自己像枪手似的，呵呵）另外，也希望护国寺宾馆能向竞争对手学习，好好改善改善。,15,,unlabeled,ChnSentiCorp_htl_all,5419
HTL_S1859,HTL_R04007,此次我在雅客滨江住了13个晚上，订的是城市景观房的高层。,,以下是我的感受：一，在上海这是一家性价比非常高的酒店。,0,,unlabeled,ChnSentiCorp_htl_all,4007
HTL_S1860,HTL_R05744,房间巨小，电视成了摆设，开不了，服务员态度冷漠。,,以后不会再进这家酒店,0,,unlabeled,ChnSentiCorp_htl_all,5744
HTL_S1861,HTL_R05568,走廊上极噪估计是乌合之众的住所根本没睡好害得我考试时候晕糊糊的,,,0,,unlabeled,ChnSentiCorp_htl_all,5568
HTL_S1862,HTL_R05851,我顿时后悔定在这么个地方！,我在登记入住时，听到一名像是管理人员的人和另一名导游说：“这点小事，让他们投诉好了。”,如果携程的评分还有0分的话，我一定全部给他们打0分。,3,,unlabeled,ChnSentiCorp_htl_all,5851
HTL_S1863,HTL_R00678,环境非常好的，服务也好。,这次的价格比以前贵一点，但是还是客户来住的首选。,出了门口的服务生呆呆的，其他都赞。,1,,unlabeled,ChnSentiCorp_htl_all,678
HTL_S1864,HTL_R07508,严重不复合所谓的4星标准，周围环境空气较差，最麻烦空调系统的冷气夹杂浓重的烟味，不开窗简直没法生存。,性价比太差了！,,1,,unlabeled,ChnSentiCorp_htl_all,7508
HTL_S1865,HTL_R04817,前台服务态度很好，很热情，业务熟练。,这是距离大连火车站最近的酒店。,就是退房的时候，查房比较慢，人多的时候，要多等几分钟。,5,,unlabeled,ChnSentiCorp_htl_all,4817
